the_geom,points_id,location_name,latitude,longitude,major_basin_name,minor_basin_name,aquifer_name,aq30_id,pfaf_id,gid_1,aqid,gid_0,name_0,name_1,area_km2,bws_raw,bws_score,bws_cat,bws_label,bwd_raw,bwd_score,bwd_cat,bwd_label,cfr_raw,cfr_score,cfr_cat,cfr_label,drr_raw,drr_score,drr_cat,drr_label
0101000020E6100000F8DEDFA0BD115B40D124B1A4DC1D2C40,303,"Unipax Co., Ltd",14.058324,108.277199,"Viet Nam, Coast",Ia Ayun,,33049,441058,VNM.21_1,1626,VNM,Vietnam,Gia Lai,7153.915318,0.101357262,1.019449456,1,Low - Medium (10-20%),0.031026226,0.620524519,0,Low (<5%),0.0000371,1.444160201,1,"Low - Medium (9 in 1,000,000 to 7 in 100,000)",0.477564992,2.387824962,2,Medium (0.4-0.6)
0101000020E6100000F8DEDFA0BD115B40D124B1A4DC1D2C40,282,Hua Feng Haptic Vietnam,14.058324,108.277199,"Viet Nam, Coast",Ia Ayun,,33049,441058,VNM.21_1,1626,VNM,Vietnam,Gia Lai,7153.915318,0.101357262,1.019449456,1,Low - Medium (10-20%),0.031026226,0.620524519,0,Low (<5%),0.0000371,1.444160201,1,"Low - Medium (9 in 1,000,000 to 7 in 100,000)",0.477564992,2.387824962,2,Medium (0.4-0.6)
0101000020E6100000F8DEDFA0BD115B40D124B1A4DC1D2C40,264,TKG TAEKWANG VINA JOINT STOCK COMPANY,14.058324,108.277199,"Viet Nam, Coast",Ia Ayun,,33049,441058,VNM.21_1,1626,VNM,Vietnam,Gia Lai,7153.915318,0.101357262,1.019449456,1,Low - Medium (10-20%),0.031026226,0.620524519,0,Low (<5%),0.0000371,1.444160201,1,"Low - Medium (9 in 1,000,000 to 7 in 100,000)",0.477564992,2.387824962,2,Medium (0.4-0.6)
0101000020E6100000F8DEDFA0BD115B40D124B1A4DC1D2C40,255,MAXPORT LIMITED VIET NAM NAM DINH BRANCH MAXPORT 05,14.058324,108.277199,"Viet Nam, Coast",Ia Ayun,,33049,441058,VNM.21_1,1626,VNM,Vietnam,Gia Lai,7153.915318,0.101357262,1.019449456,1,Low - Medium (10-20%),0.031026226,0.620524519,0,Low (<5%),0.0000371,1.444160201,1,"Low - Medium (9 in 1,000,000 to 7 in 100,000)",0.477564992,2.387824962,2,Medium (0.4-0.6)
0101000020E6100000F8DEDFA0BD115B40D124B1A4DC1D2C40,244,"UNIPAX VI THANH CO., LTD.",14.058324,108.277199,"Viet Nam, Coast",Ia Ayun,,33049,441058,VNM.21_1,1626,VNM,Vietnam,Gia Lai,7153.915318,0.101357262,1.019449456,1,Low - Medium (10-20%),0.031026226,0.620524519,0,Low (<5%),0.0000371,1.444160201,1,"Low - Medium (9 in 1,000,000 to 7 in 100,000)",0.477564992,2.387824962,2,Medium (0.4-0.6)
0101000020E6100000F8DEDFA0BD115B40D124B1A4DC1D2C40,196,"DONGJIN TEXTILE VINA Co., Ltd ",14.058324,108.277199,"Viet Nam, Coast",Ia Ayun,,33049,441058,VNM.21_1,1626,VNM,Vietnam,Gia Lai,7153.915318,0.101357262,1.019449456,1,Low - Medium (10-20%),0.031026226,0.620524519,0,Low (<5%),0.0000371,1.444160201,1,"Low - Medium (9 in 1,000,000 to 7 in 100,000)",0.477564992,2.387824962,2,Medium (0.4-0.6)
0101000020E6100000F8DEDFA0BD115B40D124B1A4DC1D2C40,193,Vietnam Pou Sung Co. Ltd.,14.058324,108.277199,"Viet Nam, Coast",Ia Ayun,,33049,441058,VNM.21_1,1626,VNM,Vietnam,Gia Lai,7153.915318,0.101357262,1.019449456,1,Low - Medium (10-20%),0.031026226,0.620524519,0,Low (<5%),0.0000371,1.444160201,1,"Low - Medium (9 in 1,000,000 to 7 in 100,000)",0.477564992,2.387824962,2,Medium (0.4-0.6)
0101000020E61000002A37514B73DA5A40B5705985CDD02540,329,"Vietnam Dona Standard Footwear Co., Ltd",10.907818,107.413287,"Viet Nam, Coast",Vietnam Coast 6,,33066,441059,VNM.17_1,1626,VNM,Vietnam,Äá»“ng Nai,835.4843927,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000AC8BDB6800D75A4038BEF6CC92A02540,204,"Fashion Garments 2 Co., Ltd - Xuan Tay",10.81362,107.3594,"Viet Nam, Coast",Vietnam Coast 6,,33066,441059,VNM.17_1,1626,VNM,Vietnam,Äá»“ng Nai,835.4843927,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E61000001C7112946CB65A40F3C7B4368D612540,325,GOLD LONG JOHN (VIETNAM),10.6905305,106.8503771,"Viet Nam, Coast",Vietnam Coast 6,,33067,441059,VNM.17_1,2021,VNM,Vietnam,Äá»“ng Nai,577.4720761,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000C51D6FF25BBC5A4088855AD3BC6B2540,319,PROMAX TEXTILE (VIETNAM) CO. LTD.  (FTY 2),10.710425,106.943112,"Viet Nam, Coast",Vietnam Coast 6,,33067,441059,VNM.17_1,2021,VNM,Vietnam,Äá»“ng Nai,577.4720761,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E610000080057AF27ABB5A408BDB0D47FC772540,278,KUO YUEN (VIETNAM),10.7343466,106.9293791,"Viet Nam, Coast",Vietnam Coast 6,,33067,441059,VNM.17_1,2021,VNM,Vietnam,Äá»“ng Nai,577.4720761,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E610000045F0BF95ECBE5A40D8F0F44A59962540,257,"CHANG SHIN VIETNAM CO., LTD",10.79365,106.98319,"Viet Nam, Coast",Vietnam Coast 6,,33067,441059,VNM.17_1,2021,VNM,Vietnam,Äá»“ng Nai,577.4720761,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000C7F5EFFACCBB5A40A9DDAF027C672540,253,"Men-Chuen Viet Nam Co., Ltd. (Nhon Trach VI)",10.702118,106.934386,"Viet Nam, Coast",Vietnam Coast 6,,33067,441059,VNM.17_1,2021,VNM,Vietnam,Äá»“ng Nai,577.4720761,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E61000000AD7A3703DBA5A4055C1A8A44E702540,250,"BRANCH 1 OF GREENTECH HEADGEAR CO., LTD IN DONG NAI",10.71935,106.91,"Viet Nam, Coast",Vietnam Coast 6,,33067,441059,VNM.17_1,2021,VNM,Vietnam,Äá»“ng Nai,577.4720761,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000E9263108ACBC5A40F5B9DA8AFD652540,239,HUA FENG (VIETNAM),10.6992,106.948,"Viet Nam, Coast",Vietnam Coast 6,,33067,441059,VNM.17_1,2021,VNM,Vietnam,Äá»“ng Nai,577.4720761,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E61000009E5E29CB10BB5A408AABCABE2B722540,228,"ECLAT TEXTILE CO., LTD. (VIETNAM)",10.72299,106.9229,"Viet Nam, Coast",Vietnam Coast 6,,33067,441059,VNM.17_1,2021,VNM,Vietnam,Äá»“ng Nai,577.4720761,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000E6AE25E483BA5A409B012EC896752540,221,Gold Long John (Vietnam 2nd location),10.729666,106.9143,"Viet Nam, Coast",Vietnam Coast 6,,33067,441059,VNM.17_1,2021,VNM,Vietnam,Äá»“ng Nai,577.4720761,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000C87A6AF5D5BA5A400188BB7A15712540,199,"FORMOSA TAFFETA DONG NAI CO., LTD.",10.720867,106.919309,"Viet Nam, Coast",Vietnam Coast 6,,33067,441059,VNM.17_1,2021,VNM,Vietnam,Äá»“ng Nai,577.4720761,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000CDCCCCCCCCBC5A406666666666662540,179,"LI CHENG ENTERPRISE VIET NAM CO., LTD",10.7,106.95,"Viet Nam, Coast",Vietnam Coast 6,,33067,441059,VNM.17_1,2021,VNM,Vietnam,Äá»“ng Nai,577.4720761,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000836E2F698CC25A409CBF098508482540,324,TONG HONG TANNERY CO LTD (VIETNAM),10.64069,107.03982,"Viet Nam, Coast",Vietnam Coast 6,,33086,441059,VNM.7_1,2021,VNM,Vietnam,BÃ  Rá»‹a - VÅ©ng TÃ u,1116.906107,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000F1457BBC90C25A404BC8073D9B452540,265,SAN FANG (TR1) (VIETNAM),10.63595,107.040084,"Viet Nam, Coast",Vietnam Coast 6,,33086,441059,VNM.7_1,2021,VNM,Vietnam,BÃ  Rá»‹a - VÅ©ng TÃ u,1116.906107,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E61000003A58FFE730CB5A40C26856B60F292540,259,GreenTech Headgear Company Limited,10.580198,107.17486,"Viet Nam, Coast",Vietnam Coast 6,,33086,441059,VNM.7_1,2021,VNM,Vietnam,BÃ  Rá»‹a - VÅ©ng TÃ u,1116.906107,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000DCBA9BA73AC25A4019FF3EE3C2412540,210,"ECLAT FABRIC CO., LTD.",10.62844,107.03483,"Viet Nam, Coast",Vietnam Coast 6,,33086,441059,VNM.7_1,2021,VNM,Vietnam,BÃ  Rá»‹a - VÅ©ng TÃ u,1116.906107,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000DEB06D5166CB5A402783A3E4D5292540,205,"Vung Tau Orient Co., Ltd - unit 02",10.58171,107.17812,"Viet Nam, Coast",Vietnam Coast 6,,33086,441059,VNM.7_1,2021,VNM,Vietnam,BÃ  Rá»‹a - VÅ©ng TÃ u,1116.906107,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000A4703D0AD7C35A40CDCCCCCCCC4C2540,194,"E-Top (Vietnam) Co.,Ltd",10.65,107.06,"Viet Nam, Coast",Vietnam Coast 6,,33086,441059,VNM.7_1,2021,VNM,Vietnam,BÃ  Rá»‹a - VÅ©ng TÃ u,1116.906107,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000A088450C3BC75A409CA6CF0EB8362540,187,"All Wells International Co., Ltd.",10.606873,107.112979,"Viet Nam, Coast",Vietnam Coast 6,,33086,441059,VNM.7_1,2021,VNM,Vietnam,BÃ  Rá»‹a - VÅ©ng TÃ u,1116.906107,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000E0B9F770C9CD5A400C0742B280292540,165,ELITE APPARATECH LLC,10.58106,107.21542,"Viet Nam, Coast",Vietnam Coast 6,,33086,441059,VNM.7_1,2021,VNM,Vietnam,BÃ  Rá»‹a - VÅ©ng TÃ u,1116.906107,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000DAC9E02879C55A4005C58F3177BD2440,300,PRIME ASIA (VIETNAM),10.37005,107.08552,"Viet Nam, Coast",Vietnam Coast 6,,33087,441059,VNM.7_1,-9999,VNM,Vietnam,BÃ  Rá»‹a - VÅ©ng TÃ u,259.5695342,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000BDFBE3BD6AC75A40B7D5AC33BECF2440,234,"Vung Tau Orient Co., Ltd",10.405748,107.11589,"Viet Nam, Coast",Vietnam Coast 6,,33087,441059,VNM.7_1,-9999,VNM,Vietnam,BÃ  Rá»‹a - VÅ©ng TÃ u,259.5695342,0.103849883,1.054499597,1,Low - Medium (10-20%),0.03351248,0.670249605,0,Low (<5%),0.002331206,4.000495029,4,"Extremely High (more than 2 in 1,000)",0.562176603,2.810883013,2,Medium (0.4-0.6)
0101000020E6100000B39597FC4FB85A4023BDA8DDAFF22640,311,Far Eastern New Apparel (Vietnam) Ltd (MDC),11.473998,106.879882,"Viet Nam, Coast",Song Be,,33091,441060,VNM.10_1,2008,VNM,Vietnam,BÃ¬nh PhÆ°á»›c,1513.388665,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E6100000C2F869DC9BA75A406E4C4F58E2F92640,215,TKG TAEKWNG BINH PHUOC COMPANY LIMITED,11.488055,106.618888,"Viet Nam, Coast",Song Be,,33091,441060,VNM.10_1,2008,VNM,Vietnam,BÃ¬nh PhÆ°á»›c,1513.388665,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E6100000C66D3480B7D05A40DE718A8EE4522640,237,CHANG SHIN DONG NAI COMPANY LTD,11.1619,107.2612,"Viet Nam, Coast",Lagna Da Rgna,,33096,441060,VNM.17_1,1626,VNM,Vietnam,Äá»“ng Nai,3288.872944,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E6100000D575A8A624DB5A4009FF2268CC8C2640,173,"FASHION GARMENTS 2 CO., LTD. - TAN PHU BRANCH",11.274997,107.424112,"Viet Nam, Coast",Lagna Da Rgna,,33096,441060,VNM.17_1,1626,VNM,Vietnam,Äá»“ng Nai,3288.872944,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E6100000A8195245F1BC5A40BB7D569929F52540,304,"Dona Pacific (Vietnam) Co., Ltd.",10.978833,106.952226,"Viet Nam, Coast",Song Be Delta,,33097,441060,VNM.17_1,2008,VNM,Vietnam,Äá»“ng Nai,722.2527506,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E6100000931804560EBD5A40174850FC18F32540,301,"DONA VICTOR FOOTWEAR CO., LTD",10.9748,106.954,"Viet Nam, Coast",Song Be Delta,,33097,441060,VNM.17_1,2008,VNM,Vietnam,Äá»“ng Nai,722.2527506,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E6100000D55C6E30D4BC5A40FA0B3D62F4F42540,277,"VIETNAM DONA ORIENT CO., LTD",10.978427,106.950451,"Viet Nam, Coast",Song Be Delta,,33097,441060,VNM.17_1,2008,VNM,Vietnam,Äá»“ng Nai,722.2527506,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E61000001283C0CAA1B55A40B6F3FDD478092640,252,"CHANG SHIN VIETNAM COMPANY, LTD.",11.0185,106.838,"Viet Nam, Coast",Song Be Delta,,33097,441060,VNM.17_1,2008,VNM,Vietnam,Äá»“ng Nai,722.2527506,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E6100000734BAB2171BF5A40B16EBC3B32CE2540,201,"DONG SHIN VINA CO.,LTD",10.902727,106.99128,"Viet Nam, Coast",Song Be Delta,,33097,441060,VNM.17_1,2008,VNM,Vietnam,Äá»“ng Nai,722.2527506,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E61000004165FCFB8CB95A40514EB4AB90E22540,177,TKG TAEKWANG VINA JOINT STOCK COMPANY BRANCH 2,10.94251,106.89923,"Viet Nam, Coast",Song Be Delta,,33097,441060,VNM.17_1,2008,VNM,Vietnam,Äá»“ng Nai,722.2527506,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E6100000CC457C2766B95A400FD6FF39CCE72540,174,"FASHION GARMENTS 2 CO., LTD",10.95273,106.89686,"Viet Nam, Coast",Song Be Delta,,33097,441060,VNM.17_1,2008,VNM,Vietnam,Äá»“ng Nai,722.2527506,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E610000005FA449E24BB5A404417D4B7CC992540,328,"DAEWON CHEMICAL VINA CO., LTD.",10.80039,106.92411,"Viet Nam, Coast",Song Be Delta,,33098,441060,VNM.17_1,2021,VNM,Vietnam,Äá»“ng Nai,447.440209,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E6100000CBA0DAE044BB5A408F352383DCA52540,323,"framas Korea Vina Co., Ltd",10.823948,106.926079,"Viet Nam, Coast",Song Be Delta,,33098,441060,VNM.17_1,2021,VNM,Vietnam,Äá»“ng Nai,447.440209,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E61000007BFA08FCE1BA5A40A3923A014D7C2540,182,"JOOWON VINA CO., LTD.",10.742775,106.920043,"Viet Nam, Coast",Song Be Delta,,33098,441060,VNM.17_1,2021,VNM,Vietnam,Äá»“ng Nai,447.440209,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E61000001C7C613255A05A40EDB60BCD75FA2540,318,"QUANG VIET ENTERPRISE CO., LTD",10.98918,106.5052,"Viet Nam, Coast",Saigon,,33100,441060,VNM.25_1,2021,VNM,Vietnam,Há»“ ChÃ­ Minh,1342.558434,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E6100000448B6CE7FBA95A40C1A8A44E40932540,305,Viet Tien Garment Corporation,10.7876,106.656,"Viet Nam, Coast",Saigon,,33100,441060,VNM.25_1,2021,VNM,Vietnam,Há»“ ChÃ­ Minh,1342.558434,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E61000008FC2F5285CAF5A40A01A2FDD24862540,293,"CCH TOP VN CO., LTD.",10.762,106.74,"Viet Nam, Coast",Saigon,,33100,441060,VNM.25_1,2021,VNM,Vietnam,Há»“ ChÃ­ Minh,1342.558434,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E6100000A30392B06FA85A40A2629CBF09DD2540,285,"Maxim Label and Packaging Vietnam Co., Ltd",10.931715,106.631817,"Viet Nam, Coast",Saigon,,33100,441060,VNM.25_1,2021,VNM,Vietnam,Há»“ ChÃ­ Minh,1342.558434,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E61000006E4C4F58E2A75A4099F56228279A2540,269,NAM THIEN COMPANY LIMITED,10.80108,106.62319,"Viet Nam, Coast",Saigon,,33100,441060,VNM.25_1,2021,VNM,Vietnam,Há»“ ChÃ­ Minh,1342.558434,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E6100000E5F21FD26FA75A400ABFD4CF9BBA2540,231,"MDK Embroideries Garments Co., Ltd",10.86447,106.6162,"Viet Nam, Coast",Saigon,,33100,441060,VNM.25_1,2021,VNM,Vietnam,Há»“ ChÃ­ Minh,1342.558434,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E61000008D25AC8DB1A75A4084BC1E4C8AEF2540,227,"Worldon Vietnam Co., Ltd. (Flyknit)",10.967852,106.620212,"Viet Nam, Coast",Saigon,,33100,441060,VNM.25_1,2021,VNM,Vietnam,Há»“ ChÃ­ Minh,1342.558434,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E6100000FE0E45813EA55A40A9BC1DE1B4502540,220,Business Location of MDK Embroideries Garments Company Limited - Binh Chanh Factory,10.65763,106.58194,"Viet Nam, Coast",Saigon,,33100,441060,VNM.25_1,2021,VNM,Vietnam,Há»“ ChÃ­ Minh,1342.558434,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E6100000B60F79CBD5AF5A40ECDADE6E49462540,214,"LUCKYTEX SOC TRANG VIETNAM CO., LTD",10.637279,106.747424,"Viet Nam, Coast",Saigon,,33100,441060,VNM.25_1,2021,VNM,Vietnam,Há»“ ChÃ­ Minh,1342.558434,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E6100000691D554D10A65A401A1A4F0471A62540,212,UN-AVAILABLE CO. LTD,10.825081,106.594745,"Viet Nam, Coast",Saigon,,33100,441060,VNM.25_1,2021,VNM,Vietnam,Há»“ ChÃ­ Minh,1342.558434,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
0101000020E610000089981249F4AA5A40AF94658863AD2540,208,"Thuan Phuong Embroideries Garments Co., Ltd.",10.83865,106.67116,"Viet Nam, Coast",Saigon,,33100,441060,VNM.25_1,2021,VNM,Vietnam,Há»“ ChÃ­ Minh,1342.558434,0.16201853,1.69615882,1,Low - Medium (10-20%),0.0787859,1.143929498,1,Low - Medium (5-25%),0.000403578,3.025974392,3,"High (3 in 10,000 to 2 in 1,000)",0.433517071,2.167585356,2,Medium (0.4-0.6)
